Date,Adj Close
2024-01-02,26.549999237060547
2024-01-03,26.639999389648438
2024-01-04,26.469999313354492
2024-01-05,26.18000030517578
2024-01-08,26.049999237060547
2024-01-09,26.110000610351562
2024-01-10,25.93000030517578
2024-01-11,26.0
2024-01-12,25.850000381469727
2024-01-16,25.829999923706055
2024-01-17,25.389999389648438
2024-01-18,25.540000915527344
2024-01-19,25.549999237060547
2024-01-22,25.709999084472656
2024-01-23,25.989999771118164
2024-01-24,25.969999313354492
2024-01-25,25.6200008392334
2024-01-26,25.3700008392334
2024-01-29,25.239999771118164
2024-01-30,25.690000534057617
2024-01-31,25.729999542236328
2024-02-01,25.389999389648438
2024-02-02,25.059999465942383
2024-02-05,25.15999984741211
2024-02-06,25.280000686645508
2024-02-07,25.010000228881836
2024-02-08,25.170000076293945
2024-02-09,24.8700008392334
2024-02-12,25.059999465942383
2024-02-13,24.959999084472656
2024-02-14,24.610000610351562
2024-02-15,24.469999313354492
2024-02-16,24.649999618530273
2024-02-20,24.780000686645508
2024-02-21,24.40999984741211
2024-02-22,24.219999313354492
2024-02-23,24.049999237060547
2024-02-26,24.040000915527344
2024-02-27,24.049999237060547
2024-02-28,24.15999984741211
2024-02-29,23.969999313354492
2024-03-01,24.209999084472656
2024-03-04,24.34000015258789
2024-03-05,24.270000457763672
2024-03-06,24.260000228881836
2024-03-07,24.56999969482422
2024-03-08,24.969999313354492
2024-03-11,24.920000076293945
2024-03-12,25.209999084472656
2024-03-13,25.270000457763672
2024-03-14,25.270000457763672
2024-03-15,25.260000228881836
2024-03-18,25.100000381469727
2024-03-19,25.100000381469727
2024-03-20,25.540000915527344
2024-03-21,25.559999465942383
2024-03-22,25.170000076293945
2024-03-25,25.3700008392334
2024-03-26,25.170000076293945
2024-03-27,25.030000686645508
2024-03-28,25.209999084472656
2024-04-01,25.059999465942383
2024-04-02,24.950000762939453
2024-04-03,25.190000534057617
2024-04-04,25.110000610351562
2024-04-05,25.15999984741211
2024-04-08,25.1200008392334
2024-04-09,25.0
2024-04-10,24.81999969482422
2024-04-11,24.760000228881836
2024-04-12,24.90999984741211
2024-04-15,24.770000457763672
2024-04-16,24.520000457763672
2024-04-17,24.559999465942383
2024-04-18,24.329999923706055
2024-04-19,24.6200008392334
2024-04-22,24.899999618530273
2024-04-23,24.940000534057617
2024-04-24,24.90999984741211
2024-04-25,24.969999313354492
2024-04-26,24.959999084472656
2024-04-29,25.030000686645508
2024-04-30,24.649999618530273
2024-05-01,24.790000915527344
2024-05-02,25.299999237060547
2024-05-03,25.549999237060547
2024-05-06,26.010000228881836
2024-05-07,26.110000610351562
2024-05-08,25.780000686645508
2024-05-09,25.530000686645508
2024-05-10,25.68000030517578
2024-05-13,25.809999465942383
2024-05-14,25.649999618530273
2024-05-15,25.530000686645508
2024-05-16,25.450000762939453
2024-05-17,25.520000457763672
2024-05-20,25.770000457763672
2024-05-21,25.719999313354492
2024-05-22,25.920000076293945
2024-05-23,25.739999771118164
2024-05-24,25.860000610351562
2024-05-28,25.68000030517578
2024-05-29,25.43000030517578
2024-05-30,25.290000915527344
2024-05-31,25.270000457763672
2024-06-03,24.84000015258789
2024-06-04,24.6200008392334
2024-06-05,24.5
2024-06-06,24.920000076293945
2024-06-07,24.670000076293945
2024-06-10,24.700000762939453
2024-06-11,24.530000686645508
2024-06-12,24.520000457763672
2024-06-13,24.6299991607666
2024-06-14,24.459999084472656
2024-06-17,24.110000610351562
2024-06-18,24.149999618530273
2024-06-20,23.959999084472656
2024-06-21,23.969999313354492
2024-06-24,24.079999923706055
2024-06-25,23.700000762939453
2024-06-26,23.649999618530273
2024-06-27,23.6200008392334
2024-06-28,23.649999618530273
2024-07-01,23.899999618530273
2024-07-02,23.899999618530273
2024-07-03,24.149999618530273
2024-07-05,24.299999237060547
2024-07-08,23.65999984741211
2024-07-09,23.270000457763672
2024-07-10,23.0
2024-07-11,23.1200008392334
2024-07-12,22.989999771118164
2024-07-15,22.479999542236328
2024-07-16,22.670000076293945
2024-07-17,22.59000015258789
2024-07-18,22.549999237060547
2024-07-19,22.399999618530273
2024-07-22,23.110000610351562
2024-07-23,23.219999313354492
2024-07-24,22.93000030517578
2024-07-25,23.299999237060547
2024-07-26,22.6200008392334
2024-07-29,22.549999237060547
2024-07-30,22.170000076293945
2024-07-31,22.309999465942383
2024-08-01,22.1200008392334
2024-08-02,22.450000762939453
2024-08-05,22.700000762939453
2024-08-06,22.329999923706055
2024-08-07,22.260000228881836
2024-08-08,22.010000228881836
2024-08-09,21.920000076293945
2024-08-12,21.670000076293945
2024-08-13,21.149999618530273
2024-08-14,21.25
2024-08-15,21.25
2024-08-16,21.06999969482422
2024-08-19,21.469999313354492
2024-08-20,21.489999771118164
2024-08-21,21.600000381469727
2024-08-22,21.110000610351562
2024-08-23,21.350000381469727
2024-08-26,21.530000686645508
2024-08-27,21.649999618530273
2024-08-28,21.450000762939453
2024-08-29,21.739999771118164
2024-08-30,21.860000610351562
2024-09-03,22.170000076293945
2024-09-04,22.329999923706055
2024-09-05,22.450000762939453
2024-09-06,22.030000686645508
2024-09-09,22.290000915527344
2024-09-10,21.889999389648438
2024-09-11,21.940000534057617
2024-09-12,22.200000762939453
2024-09-13,22.1200008392334
2024-09-16,22.040000915527344
2024-09-17,22.1299991607666
2024-09-18,22.239999771118164
2024-09-19,22.200000762939453
2024-09-20,22.170000076293945
2024-09-23,22.719999313354492
2024-09-24,22.81999969482422
2024-09-25,23.030000686645508
2024-09-26,22.770000457763672
2024-09-27,23.200000762939453
2024-09-30,23.049999237060547
2024-10-01,23.040000915527344
2024-10-02,23.020000457763672
2024-10-03,22.8799991607666
2024-10-04,22.68000030517578
2024-10-07,22.639999389648438
2024-10-08,22.290000915527344
2024-10-09,22.329999923706055
2024-10-10,22.229999542236328
2024-10-11,22.040000915527344
2024-10-14,21.81999969482422
2024-10-15,21.6200008392334
2024-10-16,21.469999313354492
2024-10-17,21.489999771118164
2024-10-18,21.239999771118164
2024-10-21,21.34000015258789
2024-10-22,21.6299991607666
2024-10-23,21.68000030517578
2024-10-24,21.700000762939453
2024-10-25,21.549999237060547
2024-10-28,21.329999923706055
2024-10-29,21.18000030517578
2024-10-30,21.40999984741211
2024-10-31,21.549999237060547
2024-11-01,21.5
2024-11-04,21.549999237060547
2024-11-05,21.6200008392334
2024-11-06,21.610000610351562
2024-11-07,22.030000686645508
2024-11-08,22.1200008392334
2024-11-11,21.940000534057617
2024-11-12,21.729999542236328
2024-11-13,21.549999237060547
2024-11-14,21.290000915527344
2024-11-15,21.3700008392334
2024-11-18,21.600000381469727
2024-11-19,21.40999984741211
2024-11-20,21.239999771118164
2024-11-21,21.020000457763672
2024-11-22,21.09000015258789
2024-11-25,21.209999084472656
2024-11-26,21.209999084472656
2024-11-27,21.239999771118164
2024-11-29,21.200000762939453
2024-12-02,21.020000457763672
2024-12-03,21.1299991607666
2024-12-04,20.989999771118164
2024-12-05,21.139999389648438
2024-12-06,21.200000762939453
2024-12-09,21.100000381469727
2024-12-10,21.219999313354492
2024-12-11,21.299999237060547
2024-12-12,21.270000457763672
2024-12-13,21.09000015258789
2024-12-16,20.959999084472656
2024-12-17,20.739999771118164
2024-12-18,20.219999313354492
2024-12-19,20.459999084472656
2024-12-20,20.739999771118164
2024-12-23,20.719999313354492
2024-12-24,20.760000228881836
2024-12-26,21.139999389648438
2024-12-27,21.010000228881836
2024-12-30,21.06999969482422
2024-12-31,21.479999542236328
2025-01-02,21.530000686645508
2025-01-03,21.06999969482422
2025-01-06,21.190000534057617
2025-01-07,21.200000762939453
2025-01-08,21.1299991607666
2025-01-10,21.760000228881836
2025-01-13,22.25
2025-01-14,22.110000610351562
2025-01-15,22.040000915527344
2025-01-16,21.579999923706055
2025-01-17,21.809999465942383
2025-01-21,22.420000076293945
2025-01-22,22.229999542236328
2025-01-23,22.399999618530273
2025-01-24,22.25
2025-01-27,22.110000610351562
2025-01-28,22.110000610351562
2025-01-29,22.450000762939453
2025-01-30,22.25
2025-01-31,22.15999984741211
2025-02-03,22.43000030517578
2025-02-04,22.739999771118164
2025-02-05,22.489999771118164
2025-02-06,22.549999237060547
2025-02-07,22.280000686645508
2025-02-10,22.270000457763672
2025-02-11,22.270000457763672
2025-02-12,21.940000534057617
2025-02-13,21.940000534057617
2025-02-14,22.1299991607666
2025-02-18,22.190000534057617
2025-02-19,22.020000457763672
2025-02-20,22.299999237060547
2025-02-21,22.229999542236328
2025-02-24,22.06999969482422
2025-02-25,22.049999237060547
2025-02-26,21.90999984741211
2025-02-27,21.81999969482422
2025-02-28,21.530000686645508
2025-03-03,21.270000457763672
2025-03-04,21.030000686645508
2025-03-05,21.200000762939453
2025-03-06,21.510000228881836
2025-03-07,21.520000457763672
2025-03-10,21.299999237060547
2025-03-11,21.270000457763672
2025-03-12,21.040000915527344
2025-03-13,21.219999313354492
2025-03-14,21.469999313354492
2025-03-17,21.43000030517578
2025-03-18,21.34000015258789
2025-03-19,21.219999313354492
2025-03-20,21.290000915527344
2025-03-21,21.15999984741211
2025-03-24,21.149999618530273
2025-03-25,21.18000030517578
2025-03-26,21.15999984741211
2025-03-27,21.3799991607666
2025-03-28,21.479999542236328
2025-03-31,21.34000015258789
2025-04-01,21.75
2025-04-02,21.700000762939453
2025-04-03,21.3700008392334
2025-04-04,20.729999542236328
2025-04-07,20.75
2025-04-08,20.59000015258789
2025-04-09,21.09000015258789
2025-04-10,21.329999923706055
2025-04-11,21.68000030517578
2025-04-14,21.670000076293945
2025-04-15,21.610000610351562
2025-04-16,21.709999084472656
2025-04-17,21.6200008392334
2025-04-21,21.600000381469727
2025-04-22,21.579999923706055
2025-04-23,21.700000762939453
2025-04-24,21.8799991607666
2025-04-25,21.850000381469727
2025-04-28,21.889999389648438
2025-04-29,21.690000534057617
2025-04-30,21.469999313354492
2025-05-01,21.6299991607666
2025-05-02,21.75
2025-05-05,21.6200008392334
2025-05-06,21.489999771118164
2025-05-07,21.520000457763672
2025-05-08,21.610000610351562
2025-05-09,21.700000762939453
2025-05-12,22.219999313354492
2025-05-13,22.270000457763672
2025-05-14,22.219999313354492
2025-05-15,21.780000686645508
2025-05-16,21.719999313354492
2025-05-19,21.799999237060547
2025-05-20,21.920000076293945
2025-05-21,22.079999923706055
2025-05-22,22.1299991607666
2025-05-23,22.1299991607666
2025-05-27,22.110000610351562
2025-05-28,21.770000457763672
2025-05-29,21.780000686645508
